"","PPFD","Time","PPFDdiff","RelHum","AirTemp","SoilTempA","SoilTempB","FricVel","NEP","DiffuseFract","VaporPressureDeficit"
"1",397.43394,2020-07-01 07:30:00,392.26672,94.01483,13.45,12.624,11.1415,0.76653,2.484,0.986998543707666,92.3474852155239
"2",704.77962,2020-07-01 08:00:00,533.43595,90.58492,13.90867,12.611,11.1335,0.85997,-1.787,0.756883336098737,149.669195092347
"3",693.9786,2020-07-01 08:30:00,530.1915,86.19497,14.52033,12.5945,11.0965,0.82403,-1.373,0.763988255545632,228.325753091575
"4",1189.50304,2020-07-01 09:00:00,591.40994,77.2502,15.38733,12.6275,11.093,1.1167,-11.132,0.49719077641029,397.873986213383
"5",1094.90693,2020-07-01 09:30:00,694.64915,75.72664,15.606,12.6635,11.08,1.03984,-10.25,0.634436709611473,430.514626462539
"6",352.54513,2020-07-01 10:00:00,280.9534,82.02969,14.27667,12.72,11.0725,0.63312,-2.172,0.796928892479666,292.568614092735
"7",266.066,2020-07-01 10:30:00,264.39578,91.44656,12.59533,12.815,11.067,0.61249,-1.112,0.99372253501011,124.799712311235
"8",174.85394,2020-07-01 11:00:00,174.83427,94.72469,12.54167,12.9375,11.2795,0.33461,1.136,0.999887506109385,76.6992419323726
"9",1014.97374,2020-07-01 11:30:00,797.45173,93.96636,13.30867,12.954,11.149,0.57281,3.761,0.785687056297634,92.2412341593556
"10",434.05994,2020-07-01 12:00:00,419.93261,89.41172,13.676,12.962,11.1,0.69942,-1.83,0.967453043466762,165.792775426967
"11",888.22953,2020-07-01 12:30:00,613.33332,92.05758,13.86433,13.0145,11.22,0.54183,-2.619,0.690512192270842,125.895581311682
"12",397.76372,2020-07-01 13:00:00,387.95161,92.81067,13.86567,13.056,11.133,0.53457,-0.373,0.975331812564505,113.968245676572
"13",171.34306,2020-07-01 13:30:00,170.79445,92.75619,13.247,13.1045,11.111,0.66298,3.52,0.996798177877762,110.297247443421
"14",227.43128,2020-07-01 14:00:00,226.16394,94.77047,13.04267,13.1685,11.125,0.58413,2.583,0.994427591490493,78.5709901579576
"15",177.27111,2020-07-01 14:30:00,177.27111,95.89647,12.789,13.2065,11.131,0.6193,0.746,1,60.6381401659237
"16",334.2965,2020-07-01 15:00:00,334.20567,96.14875,12.908,13.219,11.13,0.59996,1.706,0.999728295091334,57.3554528476693
"17",372.80439,2020-07-01 15:30:00,371.54461,93.44808,13.22933,13.19,11.1,0.69006,-2.907,0.996620801595174,99.6472184907789
"18",555.19917,2020-07-01 16:00:00,540.15284,88.56294,13.259,13.1975,11.1085,0.83603,0.655,0.972899221012884,174.28188183125
"19",555.88122,2020-07-01 16:30:00,492.58134,85.4187,13.46233,13.204,11.1235,0.77353,-3.622,0.886126967915916,225.161345567252
"20",798.69388,2020-07-01 17:00:00,442.29584,82.03734,13.79367,13.194,11.1135,0.982,-3.425,0.553773918988837,283.422388834901
"21",653.14144,2020-07-01 17:30:00,299.28566,72.16764,13.85333,13.2165,11.129,1.02116,-5.195,0.458224883112607,440.856560910812
"22",592.66073,2020-07-01 18:00:00,192.15167,71.09058,13.589,13.2065,11.118,0.98928,-3.411,0.32421866385512,450.111845679763
"23",364.39567,2020-07-01 18:30:00,202.88467,69.99301,13.292,13.205,11.1235,0.75349,-2.108,0.556770254706923,458.242857368796
"24",265.49522,2020-07-01 19:00:00,170.02494,68.10094,12.98633,13.185,11.1185,0.78592,-1.617,0.640406783971478,477.504080608632
"25",175.81955,2020-07-01 19:30:00,137.81156,70.91447,12.589,13.1575,11.127,0.69346,0.924,0.783823869416114,424.198704487305
"26",161.50989,2020-07-01 20:00:00,94.63044,71.78708,12.36367,13.144,11.159,0.65991,0.712,0.585911116650503,405.42653580738
"27",120.90584,2020-07-01 20:30:00,72.55022,72.90642,12.054,13.105,11.1665,0.54479,3.704,0.600055547358176,381.484850180885
"28",63.08461,2020-07-01 21:00:00,47.21411,74.99864,11.66033,13.0555,11.1775,0.48419,5.462,0.748425170576469,342.99517510374
"29",25.28217,2020-07-01 21:30:00,22.41922,76.95858,11.19367,13,11.1865,0.49157,3.406,0.886760115923593,306.484240623296
"30",27.45828,2020-07-02 03:00:00,24.32211,91.40628,7.89167,12.156,11.2335,0.21454,3.312,0.885784178761379,91.5427275237303
"31",68.32406,2020-07-02 03:30:00,46.09611,91.10878,7.991,12.065,11.2225,0.17305,2.236,0.674668777001835,95.3549987210401
"32",134.52684,2020-07-02 04:00:00,68.79978,89.98997,8.282,11.98,11.205,0.21349,0.504,0.511420471929616,109.500303984972
"33",229.8005,2020-07-02 04:30:00,91.98406,88.47161,8.578,11.8825,11.172,0.20382,-0.605,0.400277893216072,128.668812725222
"34",355.54434,2020-07-02 05:00:00,108.09833,86.99358,9.141,11.795,11.151,0.24271,-1.097,0.304036143565104,150.799241491876
"35",457.01656,2020-07-02 05:30:00,126.4975,85.05878,9.86967,11.69,11.1065,0.32043,-5.063,0.276789751338551,181.935938898461
"36",559.54345,2020-07-02 06:00:00,198.90871,80.41292,10.69967,11.611,11.0725,0.23488,-6.412,0.355483939629711,252.116651980429
"37",351.8571,2020-07-02 06:30:00,222.51566,75.73994,11.206,11.545,11.039,0.19678,-3.842,0.63240349562365,322.958078157644
"38",736.03944,2020-07-02 07:00:00,156.93399,73.38378,11.58133,11.5075,11.021,0.23873,-7.976,0.213214104396362,363.246570126822
"39",941.70988,2020-07-02 07:30:00,145.14083,66.24248,12.49633,11.4835,11.0035,0.22158,-9.029,0.154124782040091,489.351135328424
"40",1067.33037,2020-07-02 08:00:00,153.39917,57.81116,13.34333,11.454,10.961,0.41712,-2.59,0.1437222947193,646.435776207191
"41",1138.40983,2020-07-02 08:30:00,187.59883,51.61645,13.59923,11.438,10.926,0.41884,-9.435,0.164790240787011,753.820669108465
"42",1311.16169,2020-07-02 09:00:00,289.82593,47.01912,14.10667,11.451,10.8975,0.54891,-7.536,0.221045148138823,853.114843567416
"43",993.35604,2020-07-02 09:30:00,326.62772,42.43598,14.31433,11.5015,10.895,0.57479,-6.317,0.328812336007943,939.468377249407
"44",1225.94238,2020-07-02 10:00:00,283.84111,39.6149,14.41767,11.549,10.8665,0.63498,-6.956,0.23152891573909,992.121409619967
"45",1554.64802,2020-07-02 10:30:00,342.01977,37.87019,15.027,11.6035,10.8635,0.7798,-9.952,0.21999820255134,1061.71906829944
"46",1546.81287,2020-07-02 11:00:00,243.87694,38.0545,15.337,11.6475,10.8275,0.5858,-5.583,0.157664152354771,1079.87756984733
"47",1676.4769,2020-07-02 11:30:00,259.87916,36.96421,15.56,11.7165,10.804,0.15679,-10.015,0.155015055680159,1114.71788543268
"48",1729.02977,2020-07-02 12:00:00,282.22922,37.69735,15.78733,11.7945,10.787,0.72969,-11.682,0.163229821080524,1117.90955683504
"49",1663.3566,2020-07-02 12:30:00,236.95223,35.17286,16.205,11.883,10.7715,0.75471,-11.069,0.142454257854269,1194.65765620848
"50",1584.41381,2020-07-02 13:00:00,266.59077,33.73781,16.71533,11.9815,10.7625,0.55085,-9.622,0.168258297369928,1261.41382617053
"51",1668.17063,2020-07-02 13:30:00,313.97622,32.84825,16.767,12.084,10.76,0.61752,-11.304,0.188215890121504,1282.54940351736
"52",1026.95323,2020-07-02 14:00:00,357.07272,34.16481,16.99733,12.165,10.7485,0.5692,-10.507,0.347701053532886,1275.90960897318
"53",470.52022,2020-07-02 14:30:00,395.60299,36.63362,16.72567,12.247,10.7435,0.20071,-4.202,0.840777873477998,1207.07958273667
"54",391.6801,2020-07-02 15:30:00,380.27543,39.34708,16.87033,12.3675,10.746,0.37432,-3.091,0.970882692278724,1166.04792731916
"55",872.02187,2020-07-02 16:00:00,532.59156,41.5203,17.12733,12.4065,10.724,0.56472,-7.511,0.610754819715703,1142.7285335175
"56",498.18361,2020-07-02 16:30:00,453.74283,41.48092,17.21133,12.4475,10.731,0.45903,-4.53,0.910794375591762,1149.5932543187
"57",501.86494,2020-07-02 17:00:00,467.53067,41.54089,17.2,12.51,10.7475,0.30941,-4.583,0.931586633646893,1147.59221776606
"58",352.95006,2020-07-02 17:30:00,347.74317,41.00597,17.14733,12.5535,10.7435,0.23318,-2.449,0.985247516320014,1154.23927662489
"59",185.34767,2020-07-02 18:00:00,185.34106,44.32278,16.91467,12.59,10.7475,0.3822,0.793,0.999964337291103,1073.40494726964
"60",53.62761,2020-07-02 18:30:00,53.62339,66.1215,14.44133,12.6375,10.7585,0.47295,1.642,0.999921309191292,557.472880194264
"61",55.26478,2020-07-02 19:00:00,55.26478,85.60644,12.547,12.6915,10.8055,0.20526,3.841,1,209.345331315751
"62",33.19167,2020-07-02 19:30:00,33.17144,88.98814,12.312,12.7,10.8155,0.09131,4.321,0.99939050972729,157.70633350786
"63",48.22728,2020-07-02 20:00:00,48.15933,90.34556,12.207,12.659,10.7925,0.11163,3.831,0.998591046395318,137.314022774871
"64",21.55639,2020-07-02 20:30:00,21.39667,92.31022,12.08933,12.6595,10.816,0.13627,4.492,0.992590596106305,108.526547108228
"65",11.20072,2020-07-02 21:00:00,10.95911,94.81917,11.903,12.6425,10.8325,0.3847,5.281,0.978429065274375,72.2246235653467
"66",21.25122,2020-07-03 03:00:00,20.70822,97.80183,11.904,12.311,10.855,0.24714,4.254,0.974448525778755,30.6461470307556
"67",32.70083,2020-07-03 03:30:00,32.28505,97.51475,11.82967,12.3025,10.8585,0.28437,3.905,0.987285338017414,34.4789325220825
"68",76.28972,2020-07-03 04:00:00,76.20711,97.3465,11.96267,12.2575,10.8455,0.35323,2.176,0.998917154237819,37.1376772035226
"69",86.91539,2020-07-03 04:30:00,86.29517,97.03397,12.247,12.2365,10.8415,0.41587,2.431,0.992864094609712,42.2967253240308
"70",127.6505,2020-07-03 05:00:00,117.50244,96.54686,12.17967,12.2115,10.8425,0.4063,1.768,0.920501212294507,49.0253325190995
"71",398.65839,2020-07-03 05:30:00,219.05079,96.12758,12.39133,12.185,10.8365,0.60269,3.696,0.54946991081763,55.7488993887714
"72",498.783,2020-07-03 06:00:00,246.5925,89.74556,12.99767,12.16,10.8365,0.66073,-3.134,0.494388341222536,153.614894300523
"73",682.33717,2020-07-03 06:30:00,311.46827,85.13706,13.14433,12.1215,10.7875,0.72258,-5.678,0.456472670248933,224.796824981257
"74",532.30856,2020-07-03 07:00:00,336.37412,84.08978,13.46033,12.135,10.8,0.6858,-11.49,0.631915669362897,245.650224974863
"75",181.16343,2020-07-03 07:30:00,172.28649,82.91532,12.80667,12.1315,10.7835,0.7648,2.187,0.951000375738083,252.753922228476
"76",724.43194,2020-07-03 08:00:00,243.78495,82.62447,12.69267,12.1625,10.781,0.85055,-0.426,0.336518776353235,255.143216332627
"77",919.07445,2020-07-03 08:30:00,369.10194,74.35172,13.51833,12.1725,10.7725,0.97302,-8.485,0.401601785361349,397.503094124427
"78",817.36219,2020-07-03 09:00:00,437.38122,70.98361,13.529,12.1785,10.761,1.00386,-7.745,0.535113105733457,450.015533124955
"79",1006.91257,2020-07-03 09:30:00,393.24633,69.79228,13.631,12.2035,10.7585,0.8848,-5.882,0.390546648950862,471.613670666518
"80",525.66933,2020-07-03 10:00:00,386.86295,68.01883,13.73067,12.225,10.7475,0.89157,-3.92,0.735943544585339,502.549620137437
"81",845.84891,2020-07-03 10:30:00,530.55344,57.13451,14.53067,12.279,10.768,1.13407,-8.855,0.62724374734963,709.439777630782
"82",1117.29396,2020-07-03 11:00:00,591.98455,55.47073,14.81667,12.276,10.739,1.16722,-11.357,0.529837778770414,750.707331135319
"83",1210.94418,2020-07-03 11:30:00,648.49305,53.90031,15.18333,12.295,10.7295,1.02716,-10.752,0.535526790343053,795.746926211634
"84",992.46944,2020-07-03 12:00:00,670.15133,54.23345,15.329,12.329,10.7275,1.07098,-11.387,0.675236236996879,797.424989032894
"85",1572.27137,2020-07-03 12:30:00,549.59589,51.97283,15.72367,12.385,10.73,1.33468,-12.237,0.349555363334003,858.25790752352
"86",1366.25653,2020-07-03 13:00:00,440.45028,48.96477,16.008,12.43,10.73,0.95795,-7.026,0.322377438152116,928.745082624666
"87",1514.98656,2020-07-03 13:30:00,419.04511,45.56495,16.37367,12.48,10.724,1.21102,-10.221,0.276599886140244,1013.98946759169
"88",873.53958,2020-07-03 14:00:00,591.03239,48.34272,16.02867,12.5335,10.7175,0.95108,-7.857,0.676594860189392,941.306993562858
"89",319.04629,2020-07-03 14:30:00,306.97157,61.44822,13.98867,12.5895,10.7305,1.12568,-0.344,0.962153705031329,616.039296465171
"90",465.36272,2020-07-03 15:00:00,463.34539,81.68874,11.749,12.6335,10.7315,0.62715,-3.775,0.995665037371279,252.689903644482
"91",560.05828,2020-07-03 15:30:00,453.99917,76.64369,13.15633,12.6665,10.7475,0.71646,-1.971,0.810628440311605,353.533176626818
"92",363.41828,2020-07-03 16:00:00,361.78767,74.93132,12.83633,12.674,10.751,0.6716,-3.062,0.995513131590409,371.591977537781
"93",610.76418,2020-07-03 16:30:00,366.33134,73.76736,13.26233,12.689,10.754,0.64989,-5.708,0.599791788706404,399.828957901129
"94",936.32237,2020-07-03 17:00:00,244.40117,62.52047,14.79533,12.6415,10.72,0.88211,-7.615,0.261022461740394,630.988768429389
"95",716.93817,2020-07-03 17:30:00,193.72111,57.62325,15.38433,12.645,10.7385,0.6671,-3.631,0.270206160176965,740.98938025659
"96",650.26311,2020-07-03 18:00:00,169.32595,53.76261,15.67333,12.6135,10.7075,0.72206,-4.078,0.260396057220592,823.615239825704
"97",335.98461,2020-07-03 18:30:00,144.02139,56.09967,15.46467,12.626,10.7285,0.57715,-3.049,0.428654723202947,771.597661822128
"98",194.23822,2020-07-03 19:00:00,126.37527,60.10222,14.93333,12.6485,10.7615,0.45072,0.123,0.650619996414712,677.702178217508
"99",232.47678,2020-07-03 19:30:00,105.2561,60.91258,14.88067,12.6325,10.7665,0.41445,-0.741,0.452759626144168,661.688652316902
"100",193.79378,2020-07-03 20:00:00,98.29083,62.16614,14.667,12.6165,10.7675,0.48476,-0.89,0.507192903714454,631.702152763373
"101",138.82345,2020-07-03 20:30:00,93.51267,63.75367,14.51867,12.585,10.7535,0.39418,1.494,0.673608601428649,599.425194596008
"102",43.32678,2020-07-03 21:00:00,33.83128,69.24524,13.027,12.565,10.7725,0.65014,3.672,0.780839933177587,461.601134921253
"103",16.87328,2020-07-03 21:30:00,14.90056,76.45878,12.49467,12.5615,10.796,0.05785,4.599,0.883086157522426,341.217803756575
"104",21.85794,2020-07-04 03:00:00,21.53622,91.26539,10.018,12.1365,10.85,0.17052,3.949,0.985281321112603,107.422349982381
"105",60.89678,2020-07-04 03:30:00,47.965,92.94717,9.61433,12.074,10.855,0.16478,2.838,0.787644272817052,84.4207797052823
"106",115.69972,2020-07-04 04:00:00,71.56622,93.48625,9.91433,12.005,10.841,0.23026,1.325,0.618551367280751,79.5544290483249
"107",236.75755,2020-07-04 04:30:00,136.22001,93.10156,10.288,11.93,10.8215,0.29214,-0.899,0.575356562018825,86.3873019430823
"108",216.58666,2020-07-04 05:00:00,187.75173,92.92631,10.797,11.846,10.79,0.27272,-0.732,0.866866546628495,91.6417368655295
"109",302.81978,2020-07-04 05:30:00,203.21116,92.87692,11.14567,11.8005,10.7935,0.26542,-2.623,0.67106303293662,94.4458639998438
"110",369.15238,2020-07-04 06:00:00,269.46961,91.82444,11.66933,11.753,10.765,0.30064,-3.82,0.729968502437936,112.22776553912
"111",300.2336,2020-07-04 06:30:00,295.69071,91.15617,12.16367,11.7185,10.7475,0.27326,-2.739,0.984868815482344,125.426465330748
"112",534.4784,2020-07-04 07:00:00,412.18727,89.28114,12.65033,11.6985,10.734,0.32874,-6.172,0.771195374780347,156.959849068025
"113",674.57829,2020-07-04 07:30:00,529.3511,84.24414,13.29967,11.695,10.7215,0.34666,-7.384,0.784714106349316,240.731413132437
"114",623.22149,2020-07-04 08:00:00,465.53022,79.66781,13.64967,11.71,10.701,0.40418,-5.087,0.746973953032332,317.819314431204
"115",919.53821,2020-07-04 08:30:00,453.30272,76.94936,14.004,11.721,10.6615,0.42792,-7.73,0.492967790865374,368.705002028392
"116",852.59791,2020-07-04 09:00:00,576.69044,75.62869,14.271,11.79,10.6675,0.42185,-5.774,0.676392040416801,396.635505812748
"117",1015.11081,2020-07-04 09:30:00,697.09622,71.85384,14.75433,11.8365,10.6465,0.5661,-9.996,0.686719334611361,472.604909433309
"118",537.39916,2020-07-04 10:00:00,519.80361,65.86972,15.20933,11.915,10.6435,0.61763,-4.438,0.967257950310157,590.123147914705
"119",463.5615,2020-07-04 10:30:00,462.66894,70.32158,14.749,12.1215,10.7465,0.45475,-7.15,0.998074559686255,498.161925841276
"120",280.19105,2020-07-04 11:00:00,278.96328,81.36158,13.043,12.0775,10.629,0.8179,10.598,0.995618097009166,280.038687229032
"121",480.12739,2020-07-04 11:30:00,480.07817,87.98897,12.024,12.169,10.6335,0.35797,-6.162,0.999897485540244,168.784401200892
"122",368.91789,2020-07-04 12:00:00,368.82422,87.73561,12.68767,12.221,10.629,0.4514,-5.498,0.999746095262553,180.031923436
"123",322.60595,2020-07-04 12:30:00,321.66851,89.57092,12.32467,12.267,10.643,0.79451,-1.755,0.997094163948309,149.484567911493
"124",232.16806,2020-07-04 13:00:00,232.16456,90.89453,11.90533,12.3015,10.6365,0.65149,0.835,0.999984924713589,126.956543188921
"125",247.77421,2020-07-04 13:30:00,247.73399,93.60061,11.50467,12.334,10.6425,0.38267,-0.853,0.999837674792707,86.894107724145
"126",263.9255,2020-07-04 14:00:00,263.82589,94.65736,11.302,12.3575,10.6465,0.46038,-1.111,0.999622582887974,71.5773946996019
"127",120.32739,2020-07-04 14:30:00,120.05145,95.94211,11.07533,12.37,10.645,0.64674,2.151,0.997706756541466,53.5533450817852
"128",526.46366,2020-07-04 15:00:00,522.16177,95.29453,11.596,12.3565,10.635,0.58888,-5.381,0.991828704758083,64.2805598140649
"129",379.89049,2020-07-04 15:30:00,379.04823,93.80783,12.244,12.36,10.645,0.52568,-1.039,0.997782887378939,88.2852871719906
"130",192.98028,2020-07-04 16:00:00,192.15272,94.08836,12.33233,12.343,10.638,0.3403,0.363,0.995711686188869,84.776820427727
"131",429.6875,2020-07-04 16:30:00,427.05899,94.58625,12.78967,12.341,10.636,0.62618,-10.056,0.993882740363636,80.0028617926896
"132",221.77455,2020-07-04 17:00:00,219.61127,92.50539,13.195,12.354,10.6485,0.36977,1.912,0.99024558949618,113.729206842319
"133",116.87227,2020-07-04 17:30:00,116.18833,93.93742,13.39533,12.358,10.6325,0.40796,1.645,0.994147970258471,93.2090730487832
"134",61.62144,2020-07-04 18:00:00,61.035,94.30464,13.485,12.365,10.6325,0.33576,3.732,0.990483182476748,88.0765647164972
"135",98.59778,2020-07-04 18:30:00,98.07756,93.29025,12.899,12.3815,10.676,0.462,8.743,0.994723816296878,99.8673358487029
"136",44.76278,2020-07-04 19:00:00,44.6525,95.70106,12.65367,12.4085,10.654,0.37162,5.234,0.997536346044638,62.964608492586
"137",47.17517,2020-07-04 19:30:00,47.01994,96.32736,12.67067,12.411,10.7835,0.37797,5.328,0.99670949781421,53.8514918675653
"138",55.56173,2020-07-04 20:00:00,55.31361,97.38403,12.64067,12.426,10.8035,0.36798,5.702,0.995534336313862,38.2822561749683
"139",50.13917,2020-07-04 20:30:00,49.92456,93.86872,12.56967,12.436,10.7145,0.36481,3.033,0.995719713748752,89.3084420285766
"140",36.76667,2020-07-04 21:00:00,36.34611,95.44856,12.23033,12.4275,10.6865,0.37373,4.796,0.988561379096883,64.8341108034406
"141",19.61378,2020-07-04 21:30:00,18.86644,96.59,12.12233,12.42,10.6875,0.44085,7.532,0.961897196766763,48.2303789019377
"142",23.89617,2020-07-05 03:00:00,21.69061,94.94936,8.88667,11.9735,10.7665,0.12406,3.762,0.907702364019004,57.5608026034172
"143",51.95428,2020-07-05 03:30:00,45.82072,94.67008,8.885,11.8975,10.765,0.14854,2.876,0.881943123838883,60.7368236448917
"144",94.26578,2020-07-05 04:00:00,85.48067,94.58258,8.92067,11.818,10.7485,0.1165,1.584,0.90680488720297,61.8829831211522
"145",123.00222,2020-07-05 04:30:00,121.51989,94.60889,8.87967,11.7515,10.7375,0.06925,0.892,0.987948754095658,61.4119732597767
"146",180.56155,2020-07-05 05:00:00,174.89945,94.94931,9.01067,11.6875,10.7255,0.08712,-0.39,0.968641718018039,58.0457858869438
"147",179.93161,2020-07-05 05:30:00,161.83167,95.22139,9.13133,11.6265,10.7035,0.07278,-0.407,0.899406557858288,55.3680942837798
"148",441.94584,2020-07-05 06:00:00,175.52405,95.00378,9.338,11.5715,10.6835,0.19746,-5.058,0.397161901105348,58.7018110079896
"149",667.58267,2020-07-05 06:30:00,297.84811,90.46333,10.383,11.5275,10.669,0.30633,-7.348,0.446159140110692,120.185755772065
"150",475.065,2020-07-05 07:00:00,372.41733,86.41694,10.99133,11.485,10.649,0.34873,-5.789,0.783929209687095,178.262366319263
"151",762.84033,2020-07-05 07:30:00,539.82689,81.16068,11.45233,11.465,10.6355,0.30977,-8.212,0.707653841531949,254.924639340598
"152",601.85367,2020-07-05 08:00:00,522.852,78.3004,11.78133,11.445,10.61,0.35943,-6.014,0.868736083307426,300.088238889979
"153",738.89575,2020-07-05 08:30:00,526.57783,79.0493,12.059,11.456,10.5965,0.51799,-11.163,0.712655107300319,295.088687278881
"154",724.08829,2020-07-05 09:00:00,673.601,70.10524,12.40633,11.4735,10.5815,0.50355,-9.127,0.930274676862955,430.801394776027
"155",660.11872,2020-07-05 09:30:00,620.63766,71.35664,12.47967,11.516,10.579,0.57172,-8.558,0.940190970496943,414.761842799174
"156",965.56185,2020-07-05 10:00:00,708.78827,68.81315,12.795,11.5635,10.569,0.65439,-10.867,0.734068221523044,461.031402321261
"157",1030.11011,2020-07-05 10:30:00,893.84166,66.92454,13.20733,11.5965,10.541,0.58305,-14.833,0.867714675667051,502.317817382458
"158",1554.1303,2020-07-05 11:00:00,400.09516,59.52215,14.04133,11.64,10.5175,0.54088,-7.946,0.257439907065707,649.030886938073
"159",1555.2553,2020-07-05 11:30:00,233.95389,53.70345,14.572,11.6975,10.514,0.70532,-4.999,0.150427965106436,768.273912504991
"160",1455.80355,2020-07-05 12:00:00,531.25638,52.34397,15.06567,11.759,10.4915,0.64223,-10.58,0.364923124414692,816.409924029425
"161",1101.87842,2020-07-05 12:30:00,646.70439,46.45234,15.17667,11.851,10.4895,0.68883,-15.639,0.586910840853023,923.913924685427
"162",1297.46444,2020-07-05 13:00:00,524.91711,43.02008,15.38967,11.914,10.466,0.70999,-14.256,0.404571480972534,996.678346381797
"163",1053.58668,2020-07-05 13:30:00,695.35117,38.58482,15.88167,11.9845,10.4585,0.60868,-11.052,0.659984776952571,1108.65463877088
"164",997.87777,2020-07-05 14:00:00,690.90322,39.62674,15.86967,12.055,10.455,0.53011,-10.494,0.692372593889931,1089.0102603191
"165",1167.01781,2020-07-05 14:30:00,898.05784,36.92112,16.25167,12.1365,10.466,0.57998,-11.249,0.769532249040827,1165.904208088
"166",795.33706,2020-07-05 15:00:00,772.59267,42.95477,16.34867,12.203,10.4725,0.6161,-7.067,0.971402828883643,1060.91998538437
"167",960.82471,2020-07-05 15:30:00,697.08005,42.30449,16.30433,12.2665,10.485,0.61073,-7.797,0.725501793141852,1069.98697704975
"168",555.54017,2020-07-05 16:00:00,545.48523,44.16075,16.02167,12.3125,10.47,0.39438,-5.178,0.981900606755403,1017.05675054994
"169",291.77895,2020-07-05 16:30:00,291.70556,48.30844,15.655,12.3815,10.4835,0.38167,-1.406,0.999748473973191,919.6887615644
"170",251.23977,2020-07-05 17:00:00,251.23977,51.89614,15.51233,12.436,10.496,0.33709,-0.669,1,848.067619678141
"171",142.01384,2020-07-05 17:30:00,142.01384,55.29389,15.372,12.4725,10.504,0.31876,1.785,1,781.10155436619
"172",105.48217,2020-07-05 18:00:00,105.47673,65.13422,14.73467,12.4815,10.51,0.40933,2.656,0.999948427302927,584.692670954203
"173",49.65856,2020-07-05 18:30:00,49.64672,72.76042,13.656,12.4975,10.5285,0.34768,4.135,0.999761571821656,425.966482157943
"174",33.89894,2020-07-05 19:00:00,33.89811,86.66492,12.36167,12.515,10.5575,0.35705,3.758,0.999975515458595,191.603152597993
"175",32.28517,2020-07-05 19:30:00,32.18517,91.87586,11.80467,12.526,10.5735,0.50343,3.864,0.996902602650071,112.523737202898
"176",11.22289,2020-07-05 20:00:00,11.06983,95.02044,11.59467,12.513,10.598,0.55762,4.849,0.986361801639328,68.018867971236
"177",682.58046,2020-07-06 08:00:00,508.28683,80.36436,14.28333,12.254,10.6815,1.00053,-8.681,0.744654820619975,319.819182397768
"178",762.78641,2020-07-06 08:30:00,455.73044,76.50606,14.51533,12.2625,10.675,0.98359,-7.601,0.597454849778983,388.448154568436
"179",930.42556,2020-07-06 09:00:00,462.39651,71.57155,14.82367,12.2625,10.6615,1.11659,-5.904,0.496973137754298,479.484158724942
"180",1135.41135,2020-07-06 09:30:00,304.78056,61.0796,15.04867,12.301,10.6585,1.49487,-7.125,0.268431841904698,666.02817593847
"181",549.72385,2020-07-06 10:00:00,343.79189,64.52422,14.315,12.35,10.6625,1.15664,-1.731,0.625390166353525,579.00436701603
"182",368.45672,2020-07-06 10:30:00,361.13355,79.32353,12.10867,12.411,10.6775,0.9434,-6.424,0.980124748437211,292.18093137702
"183",1308.75168,2020-07-06 11:00:00,504.79045,71.7572,13.92967,12.441,10.6765,0.90613,-9.931,0.385703764674442,449.581452402222
"184",1141.27226,2020-07-06 11:30:00,523.18656,70.53636,14.21667,12.445,10.6665,1.14891,-7.595,0.458423969754596,477.827225373067
"185",1414.24026,2020-07-06 12:00:00,423.41506,63.88799,14.85833,12.454,10.661,1.18196,-8.41,0.299394008200559,610.440116228726
"186",1437.22119,2020-07-06 12:30:00,456.73077,59.26511,15.444,12.5,10.671,1.1384,-8.939,0.31778738942751,715.012781031747
"187",1385.09177,2020-07-06 13:00:00,451.39123,56.74156,15.77033,12.5365,10.6635,1.40259,-11.273,0.325892651863782,775.351446048579
"188",1465.60796,2020-07-06 13:30:00,360.59594,53.62386,16.026,12.5745,10.645,1.33221,-12.421,0.246038469932983,844.929161819926
"189",1382.70989,2020-07-06 14:00:00,324.46184,51.02261,16.17467,12.629,10.6585,1.35814,-10.34,0.234656483147018,900.82858084211
"190",1116.13875,2020-07-06 14:30:00,405.70589,49.39169,16.173,12.6765,10.6535,1.38884,-9.167,0.363490551689922,930.726526028241
"191",595.04819,2020-07-06 15:00:00,375.06529,49.96092,15.95233,12.701,10.654,1.32813,-2.958,0.630310782056156,907.38427430209
"192",950.75897,2020-07-06 15:30:00,299.65978,52.07828,15.53733,12.744,10.6735,1.34129,-7.051,0.31517954545304,846.211761566419
"193",1021.83203,2020-07-06 16:00:00,310.47046,52.69717,15.93867,12.746,10.674,1.29035,-7.273,0.303837079759577,857.018045929077
"194",891.46017,2020-07-06 16:30:00,307.11522,52.64306,16.10933,12.7335,10.665,1.06886,-7.436,0.344508067028951,867.400484293179
"195",691.37095,2020-07-06 17:00:00,325.11172,62.81594,14.532,12.739,10.67,1.18478,3.567,0.470242089286511,615.462895203792
"196",746.39339,2020-07-06 17:30:00,226.42345,56.75679,15.337,12.7415,10.6825,1.36047,-4.919,0.303356719169231,753.846082882498
"197",427.91494,2020-07-06 18:00:00,212.47522,56.18969,15.162,12.756,10.7055,1.17416,-3.446,0.49653611065788,755.192582929134
"198",379.48944,2020-07-06 18:30:00,226.48356,54.99167,15.245,12.7325,10.6975,1.27856,-3.686,0.596811231427151,779.993968147038
"199",212.46538,2020-07-06 19:00:00,152.05889,55.95533,14.909,12.74,10.7315,1.07327,1.337,0.715687845238598,746.969405553577
