"","PPFD","Time","PPFDdiff","RelHum","AirTemp","SoilTempA","SoilTempB","FricVel","NEP","DiffuseFract","VaporPressureDeficit"
"41",11.20072,2020-07-02 21:00:00,10.95911,94.81917,11.903,12.6425,10.8325,0.3847,5.281,0.978429065274375,72.2246235653467
"42",76.28972,2020-07-03 04:00:00,76.20711,97.3465,11.96267,12.2575,10.8455,0.35323,2.176,0.998917154237819,37.1376772035226
"43",127.6505,2020-07-03 05:00:00,117.50244,96.54686,12.17967,12.2115,10.8425,0.4063,1.768,0.920501212294507,49.0253325190995
"44",398.65839,2020-07-03 05:30:00,219.05079,96.12758,12.39133,12.185,10.8365,0.60269,3.696,0.54946991081763,55.7488993887714
"45",498.783,2020-07-03 06:00:00,246.5925,89.74556,12.99767,12.16,10.8365,0.66073,-3.134,0.494388341222536,153.614894300523
"46",682.33717,2020-07-03 06:30:00,311.46827,85.13706,13.14433,12.1215,10.7875,0.72258,-5.678,0.456472670248933,224.796824981257
"47",532.30856,2020-07-03 07:00:00,336.37412,84.08978,13.46033,12.135,10.8,0.6858,-11.49,0.631915669362897,245.650224974863
"48",181.16343,2020-07-03 07:30:00,172.28649,82.91532,12.80667,12.1315,10.7835,0.7648,2.187,0.951000375738083,252.753922228476
"49",724.43194,2020-07-03 08:00:00,243.78495,82.62447,12.69267,12.1625,10.781,0.85055,-0.426,0.336518776353235,255.143216332627
"50",919.07445,2020-07-03 08:30:00,369.10194,74.35172,13.51833,12.1725,10.7725,0.97302,-8.485,0.401601785361349,397.503094124427
"51",817.36219,2020-07-03 09:00:00,437.38122,70.98361,13.529,12.1785,10.761,1.00386,-7.745,0.535113105733457,450.015533124955
"52",1006.91257,2020-07-03 09:30:00,393.24633,69.79228,13.631,12.2035,10.7585,0.8848,-5.882,0.390546648950862,471.613670666518
"53",525.66933,2020-07-03 10:00:00,386.86295,68.01883,13.73067,12.225,10.7475,0.89157,-3.92,0.735943544585339,502.549620137437
"54",845.84891,2020-07-03 10:30:00,530.55344,57.13451,14.53067,12.279,10.768,1.13407,-8.855,0.62724374734963,709.439777630782
"55",1117.29396,2020-07-03 11:00:00,591.98455,55.47073,14.81667,12.276,10.739,1.16722,-11.357,0.529837778770414,750.707331135319
"56",1210.94418,2020-07-03 11:30:00,648.49305,53.90031,15.18333,12.295,10.7295,1.02716,-10.752,0.535526790343053,795.746926211634
"57",992.46944,2020-07-03 12:00:00,670.15133,54.23345,15.329,12.329,10.7275,1.07098,-11.387,0.675236236996879,797.424989032894
"58",1572.27137,2020-07-03 12:30:00,549.59589,51.97283,15.72367,12.385,10.73,1.33468,-12.237,0.349555363334003,858.25790752352
"59",1366.25653,2020-07-03 13:00:00,440.45028,48.96477,16.008,12.43,10.73,0.95795,-7.026,0.322377438152116,928.745082624666
"60",1514.98656,2020-07-03 13:30:00,419.04511,45.56495,16.37367,12.48,10.724,1.21102,-10.221,0.276599886140244,1013.98946759169
"61",873.53958,2020-07-03 14:00:00,591.03239,48.34272,16.02867,12.5335,10.7175,0.95108,-7.857,0.676594860189392,941.306993562858
"62",319.04629,2020-07-03 14:30:00,306.97157,61.44822,13.98867,12.5895,10.7305,1.12568,-0.344,0.962153705031329,616.039296465171
"63",465.36272,2020-07-03 15:00:00,463.34539,81.68874,11.749,12.6335,10.7315,0.62715,-3.775,0.995665037371279,252.689903644482
"64",560.05828,2020-07-03 15:30:00,453.99917,76.64369,13.15633,12.6665,10.7475,0.71646,-1.971,0.810628440311605,353.533176626818
"65",363.41828,2020-07-03 16:00:00,361.78767,74.93132,12.83633,12.674,10.751,0.6716,-3.062,0.995513131590409,371.591977537781
"66",610.76418,2020-07-03 16:30:00,366.33134,73.76736,13.26233,12.689,10.754,0.64989,-5.708,0.599791788706404,399.828957901129
"67",936.32237,2020-07-03 17:00:00,244.40117,62.52047,14.79533,12.6415,10.72,0.88211,-7.615,0.261022461740394,630.988768429389
"68",716.93817,2020-07-03 17:30:00,193.72111,57.62325,15.38433,12.645,10.7385,0.6671,-3.631,0.270206160176965,740.98938025659
"69",650.26311,2020-07-03 18:00:00,169.32595,53.76261,15.67333,12.6135,10.7075,0.72206,-4.078,0.260396057220592,823.615239825704
"70",335.98461,2020-07-03 18:30:00,144.02139,56.09967,15.46467,12.626,10.7285,0.57715,-3.049,0.428654723202947,771.597661822128
"71",194.23822,2020-07-03 19:00:00,126.37527,60.10222,14.93333,12.6485,10.7615,0.45072,0.123,0.650619996414712,677.702178217508
"72",232.47678,2020-07-03 19:30:00,105.2561,60.91258,14.88067,12.6325,10.7665,0.41445,-0.741,0.452759626144168,661.688652316902
"73",193.79378,2020-07-03 20:00:00,98.29083,62.16614,14.667,12.6165,10.7675,0.48476,-0.89,0.507192903714454,631.702152763373
"74",43.32678,2020-07-03 21:00:00,33.83128,69.24524,13.027,12.565,10.7725,0.65014,3.672,0.780839933177587,461.601134921253
"75",623.22149,2020-07-04 08:00:00,465.53022,79.66781,13.64967,11.71,10.701,0.40418,-5.087,0.746973953032332,317.819314431204
"76",919.53821,2020-07-04 08:30:00,453.30272,76.94936,14.004,11.721,10.6615,0.42792,-7.73,0.492967790865374,368.705002028392
"77",852.59791,2020-07-04 09:00:00,576.69044,75.62869,14.271,11.79,10.6675,0.42185,-5.774,0.676392040416801,396.635505812748
"78",1015.11081,2020-07-04 09:30:00,697.09622,71.85384,14.75433,11.8365,10.6465,0.5661,-9.996,0.686719334611361,472.604909433309
"79",537.39916,2020-07-04 10:00:00,519.80361,65.86972,15.20933,11.915,10.6435,0.61763,-4.438,0.967257950310157,590.123147914705
"80",463.5615,2020-07-04 10:30:00,462.66894,70.32158,14.749,12.1215,10.7465,0.45475,-7.15,0.998074559686255,498.161925841276
"81",280.19105,2020-07-04 11:00:00,278.96328,81.36158,13.043,12.0775,10.629,0.8179,10.598,0.995618097009166,280.038687229032
"82",480.12739,2020-07-04 11:30:00,480.07817,87.98897,12.024,12.169,10.6335,0.35797,-6.162,0.999897485540244,168.784401200892
"83",368.91789,2020-07-04 12:00:00,368.82422,87.73561,12.68767,12.221,10.629,0.4514,-5.498,0.999746095262553,180.031923436
"84",322.60595,2020-07-04 12:30:00,321.66851,89.57092,12.32467,12.267,10.643,0.79451,-1.755,0.997094163948309,149.484567911493
"85",232.16806,2020-07-04 13:00:00,232.16456,90.89453,11.90533,12.3015,10.6365,0.65149,0.835,0.999984924713589,126.956543188921
"86",247.77421,2020-07-04 13:30:00,247.73399,93.60061,11.50467,12.334,10.6425,0.38267,-0.853,0.999837674792707,86.894107724145
"87",379.89049,2020-07-04 15:30:00,379.04823,93.80783,12.244,12.36,10.645,0.52568,-1.039,0.997782887378939,88.2852871719906
"88",429.6875,2020-07-04 16:30:00,427.05899,94.58625,12.78967,12.341,10.636,0.62618,-10.056,0.993882740363636,80.0028617926896
"89",221.77455,2020-07-04 17:00:00,219.61127,92.50539,13.195,12.354,10.6485,0.36977,1.912,0.99024558949618,113.729206842319
"90",116.87227,2020-07-04 17:30:00,116.18833,93.93742,13.39533,12.358,10.6325,0.40796,1.645,0.994147970258471,93.2090730487832
"91",98.59778,2020-07-04 18:30:00,98.07756,93.29025,12.899,12.3815,10.676,0.462,8.743,0.994723816296878,99.8673358487029
"92",44.76278,2020-07-04 19:00:00,44.6525,95.70106,12.65367,12.4085,10.654,0.37162,5.234,0.997536346044638,62.964608492586
"93",47.17517,2020-07-04 19:30:00,47.01994,96.32736,12.67067,12.411,10.7835,0.37797,5.328,0.99670949781421,53.8514918675653
"94",55.56173,2020-07-04 20:00:00,55.31361,97.38403,12.64067,12.426,10.8035,0.36798,5.702,0.995534336313862,38.2822561749683
"95",50.13917,2020-07-04 20:30:00,49.92456,93.86872,12.56967,12.436,10.7145,0.36481,3.033,0.995719713748752,89.3084420285766
"96",36.76667,2020-07-04 21:00:00,36.34611,95.44856,12.23033,12.4275,10.6865,0.37373,4.796,0.988561379096883,64.8341108034406
"97",19.61378,2020-07-04 21:30:00,18.86644,96.59,12.12233,12.42,10.6875,0.44085,7.532,0.961897196766763,48.2303789019377
"98",601.85367,2020-07-05 08:00:00,522.852,78.3004,11.78133,11.445,10.61,0.35943,-6.014,0.868736083307426,300.088238889979
"99",738.89575,2020-07-05 08:30:00,526.57783,79.0493,12.059,11.456,10.5965,0.51799,-11.163,0.712655107300319,295.088687278881
"100",724.08829,2020-07-05 09:00:00,673.601,70.10524,12.40633,11.4735,10.5815,0.50355,-9.127,0.930274676862955,430.801394776027
"101",660.11872,2020-07-05 09:30:00,620.63766,71.35664,12.47967,11.516,10.579,0.57172,-8.558,0.940190970496943,414.761842799174
"102",965.56185,2020-07-05 10:00:00,708.78827,68.81315,12.795,11.5635,10.569,0.65439,-10.867,0.734068221523044,461.031402321261
"103",1030.11011,2020-07-05 10:30:00,893.84166,66.92454,13.20733,11.5965,10.541,0.58305,-14.833,0.867714675667051,502.317817382458
"104",1554.1303,2020-07-05 11:00:00,400.09516,59.52215,14.04133,11.64,10.5175,0.54088,-7.946,0.257439907065707,649.030886938073
"105",1555.2553,2020-07-05 11:30:00,233.95389,53.70345,14.572,11.6975,10.514,0.70532,-4.999,0.150427965106436,768.273912504991
"106",1455.80355,2020-07-05 12:00:00,531.25638,52.34397,15.06567,11.759,10.4915,0.64223,-10.58,0.364923124414692,816.409924029425
"107",1101.87842,2020-07-05 12:30:00,646.70439,46.45234,15.17667,11.851,10.4895,0.68883,-15.639,0.586910840853023,923.913924685427
"108",1297.46444,2020-07-05 13:00:00,524.91711,43.02008,15.38967,11.914,10.466,0.70999,-14.256,0.404571480972534,996.678346381797
"109",1053.58668,2020-07-05 13:30:00,695.35117,38.58482,15.88167,11.9845,10.4585,0.60868,-11.052,0.659984776952571,1108.65463877088
"110",997.87777,2020-07-05 14:00:00,690.90322,39.62674,15.86967,12.055,10.455,0.53011,-10.494,0.692372593889931,1089.0102603191
"111",1167.01781,2020-07-05 14:30:00,898.05784,36.92112,16.25167,12.1365,10.466,0.57998,-11.249,0.769532249040827,1165.904208088
"112",33.89894,2020-07-05 19:00:00,33.89811,86.66492,12.36167,12.515,10.5575,0.35705,3.758,0.999975515458595,191.603152597993
"113",32.28517,2020-07-05 19:30:00,32.18517,91.87586,11.80467,12.526,10.5735,0.50343,3.864,0.996902602650071,112.523737202898
"114",11.22289,2020-07-05 20:00:00,11.06983,95.02044,11.59467,12.513,10.598,0.55762,4.849,0.986361801639328,68.018867971236
"115",682.58046,2020-07-06 08:00:00,508.28683,80.36436,14.28333,12.254,10.6815,1.00053,-8.681,0.744654820619975,319.819182397768
"116",762.78641,2020-07-06 08:30:00,455.73044,76.50606,14.51533,12.2625,10.675,0.98359,-7.601,0.597454849778983,388.448154568436
"117",930.42556,2020-07-06 09:00:00,462.39651,71.57155,14.82367,12.2625,10.6615,1.11659,-5.904,0.496973137754298,479.484158724942
"118",1135.41135,2020-07-06 09:30:00,304.78056,61.0796,15.04867,12.301,10.6585,1.49487,-7.125,0.268431841904698,666.02817593847
"119",549.72385,2020-07-06 10:00:00,343.79189,64.52422,14.315,12.35,10.6625,1.15664,-1.731,0.625390166353525,579.00436701603
"120",368.45672,2020-07-06 10:30:00,361.13355,79.32353,12.10867,12.411,10.6775,0.9434,-6.424,0.980124748437211,292.18093137702
"121",1308.75168,2020-07-06 11:00:00,504.79045,71.7572,13.92967,12.441,10.6765,0.90613,-9.931,0.385703764674442,449.581452402222
"122",1141.27226,2020-07-06 11:30:00,523.18656,70.53636,14.21667,12.445,10.6665,1.14891,-7.595,0.458423969754596,477.827225373067
"123",1414.24026,2020-07-06 12:00:00,423.41506,63.88799,14.85833,12.454,10.661,1.18196,-8.41,0.299394008200559,610.440116228726
"124",1437.22119,2020-07-06 12:30:00,456.73077,59.26511,15.444,12.5,10.671,1.1384,-8.939,0.31778738942751,715.012781031747
"125",1385.09177,2020-07-06 13:00:00,451.39123,56.74156,15.77033,12.5365,10.6635,1.40259,-11.273,0.325892651863782,775.351446048579
"126",1465.60796,2020-07-06 13:30:00,360.59594,53.62386,16.026,12.5745,10.645,1.33221,-12.421,0.246038469932983,844.929161819926
"127",1382.70989,2020-07-06 14:00:00,324.46184,51.02261,16.17467,12.629,10.6585,1.35814,-10.34,0.234656483147018,900.82858084211
"128",1116.13875,2020-07-06 14:30:00,405.70589,49.39169,16.173,12.6765,10.6535,1.38884,-9.167,0.363490551689922,930.726526028241
"129",595.04819,2020-07-06 15:00:00,375.06529,49.96092,15.95233,12.701,10.654,1.32813,-2.958,0.630310782056156,907.38427430209
"130",950.75897,2020-07-06 15:30:00,299.65978,52.07828,15.53733,12.744,10.6735,1.34129,-7.051,0.31517954545304,846.211761566419
"131",1021.83203,2020-07-06 16:00:00,310.47046,52.69717,15.93867,12.746,10.674,1.29035,-7.273,0.303837079759577,857.018045929077
"132",891.46017,2020-07-06 16:30:00,307.11522,52.64306,16.10933,12.7335,10.665,1.06886,-7.436,0.344508067028951,867.400484293179
"133",691.37095,2020-07-06 17:00:00,325.11172,62.81594,14.532,12.739,10.67,1.18478,3.567,0.470242089286511,615.462895203792
"134",746.39339,2020-07-06 17:30:00,226.42345,56.75679,15.337,12.7415,10.6825,1.36047,-4.919,0.303356719169231,753.846082882498
"135",427.91494,2020-07-06 18:00:00,212.47522,56.18969,15.162,12.756,10.7055,1.17416,-3.446,0.49653611065788,755.192582929134
"136",379.48944,2020-07-06 18:30:00,226.48356,54.99167,15.245,12.7325,10.6975,1.27856,-3.686,0.596811231427151,779.993968147038
"137",212.46538,2020-07-06 19:00:00,152.05889,55.95533,14.909,12.74,10.7315,1.07327,1.337,0.715687845238598,746.969405553577
"138",236.95949,2020-07-06 19:30:00,116.14173,55.63203,14.86433,12.725,10.7485,1.29269,-0.105,0.49013327130304,750.289568844364
"139",205.89312,2020-07-06 20:00:00,110.34673,58.86128,14.49862,12.6925,10.744,0.89347,-0.889,0.535941803203526,679.452242272831
"140",109.48372,2020-07-06 20:30:00,77.56673,59.55878,14.333,12.6675,10.7575,0.91268,0.501,0.708477296898571,660.815354976068
"141",38.19872,2020-07-06 21:00:00,35.61689,62.48486,13.83433,12.64,10.771,0.83972,3.168,0.932410562448166,593.49586962006
"142",14.90417,2020-07-06 21:30:00,14.75767,67.71853,13.23067,12.6065,10.786,0.49322,2.924,0.990170536165382,491.007239378469
"143",10.93222,2020-07-07 03:00:00,10.63433,85.10164,12.17267,12.0885,10.7885,0.44182,3.711,0.972751188688116,211.419308954548
"144",141.18189,2020-07-07 05:30:00,140.07577,94.29353,11.44533,11.991,10.7665,0.36342,0.771,0.99216528408849,77.1814226727345
"145",205.70454,2020-07-07 06:00:00,201.04199,93.76342,11.574,11.97,10.755,0.48757,-1.639,0.977333752575417,85.0728571981315
"146",267.01483,2020-07-07 06:30:00,265.15034,94.03972,11.77833,11.9495,10.74,0.45202,-3.048,0.993017279227525,82.4096074489451
"147",231.79889,2020-07-07 07:00:00,231.43822,93.14269,11.946,11.9465,10.726,0.51994,-6.838,0.998444039140998,95.8676037184107
"148",231.31095,2020-07-07 07:30:00,229.46011,95.58833,11.91567,11.9485,10.7125,0.42381,1.422,0.991998476509651,61.5534019896863
"149",379.68505,2020-07-07 08:00:00,371.80294,94.31236,12.31967,11.9675,10.72,0.44141,-7.407,0.979240399378379,81.4966289852416
"150",519.42895,2020-07-07 08:30:00,489.71095,91.56086,12.51367,11.969,10.704,0.57684,-2.86,0.942787170410891,122.473695053257
"151",656.7138,2020-07-07 09:00:00,530.96423,89.80781,12.82933,11.9775,10.6865,0.57682,-4.947,0.808516936906153,151.00914417884
"152",1322.37745,2020-07-07 09:30:00,749.27106,82.41039,13.73333,11.999,10.6815,0.71069,-11.338,0.566609072167708,276.449582715129
"153",1140.79019,2020-07-07 10:30:00,688.85518,74.8911,14.611,12.07,10.6465,0.59424,-11.098,0.603840378395961,417.72371463306
"154",983.81992,2020-07-07 11:00:00,481.05406,73.46125,14.95467,12.0985,10.6015,0.67369,-8.599,0.488965561908931,451.406230069752
"155",1012.20533,2020-07-07 11:30:00,520.69705,77.9307,14.39567,12.2025,10.616,0.73802,-9.793,0.514418403625675,362.080855616454
"156",668.13303,2020-07-07 12:00:00,291.11166,79.08407,14.184,12.281,10.6175,0.77348,-8.62,0.435709128165689,338.487312226438
"157",645.97518,2020-07-07 12:30:00,607.33516,89.28558,13.34233,12.3675,10.6265,0.37011,-2.041,0.94018342933857,164.160299160061
"158",1373.29491,2020-07-07 13:00:00,806.65911,80.03262,14.697,12.4375,10.6385,0.80383,-9.22,0.587389572426217,334.03633596983
"159",1003.44618,2020-07-07 13:30:00,701.18495,70.96762,15.62,12.4735,10.619,0.73067,-9.906,0.698776839232175,515.383132463176
"160",629.06996,2020-07-07 14:00:00,536.3024,68.99808,15.65033,12.519,10.601,0.80164,-0.921,0.852532204844116,551.416720172061
"161",1034.4468,2020-07-07 14:30:00,710.75233,67.41731,15.243,12.6075,10.625,0.71494,-5.334,0.687084468722799,564.585173810821
"162",472.99655,2020-07-07 15:00:00,416.67656,70.14142,14.93933,12.6615,10.6315,0.88428,-7.865,0.880929385214332,507.372758784419
"163",676.68625,2020-07-07 15:30:00,559.80211,71.90011,14.35667,12.709,10.625,0.81714,-2.704,0.827269816698655,459.860137737323
"164",851.22532,2020-07-07 16:00:00,524.14517,70.74033,15.26667,12.744,10.625,0.91263,-12.676,0.615753734863056,507.776314298761
"165",325.76312,2020-07-07 16:30:00,324.57272,75.48639,14.47,12.7675,10.6265,0.88986,-0.567,0.996345811029806,404.121477629228
"166",690.22029,2020-07-07 17:00:00,464.40189,73.98608,14.501,12.8125,10.656,0.68973,-14.92,0.672831408650708,429.715255047417
"167",307.27805,2020-07-07 17:30:00,227.3635,76.82303,14.31267,12.814,10.645,0.57636,-0.398,0.739927567231047,378.216996884908
"168",262.78311,2020-07-07 18:00:00,249.16183,85.63175,13.38167,12.84,10.6645,0.62086,0.024,0.948165313973185,220.707819554362
"169",76.33633,2020-07-07 18:30:00,74.80367,89.38125,13.05033,12.864,10.685,0.52145,0.583,0.979922272920377,159.621171596874
"170",135.13983,2020-07-07 19:00:00,135.11278,95.20753,12.095,12.8825,10.6985,0.40518,4.14,0.999799836954064,67.6618279059257
"171",120.70183,2020-07-07 19:30:00,120.2665,95.59194,12.17233,12.886,10.7265,0.55372,2.377,0.99639334382917,62.5523973369595
"172",51.721,2020-07-07 20:00:00,51.4425,94.45725,12.207,12.8615,10.7275,0.56898,4.59,0.994615339997293,78.8339147309857
"173",12.99589,2020-07-07 20:30:00,12.77861,94.20358,11.74033,12.9715,10.861,0.5734,7.716,0.983280868028277,79.9430499815198
"174",1336.74861,2020-07-08 11:00:00,437.23884,53.13572,16.52033,11.86,10.601,0.64153,-8.137,0.327091299537615,881.151879347098
"175",697.29248,2020-07-08 11:30:00,510.2879,56.51369,15.31667,11.964,10.59,0.53186,-7.144,0.731813284434101,757.094959424877
"176",1034.16085,2020-07-08 12:00:00,602.56033,55.7125,16.15767,12.0725,10.574,0.56177,-7.585,0.582656295681663,813.685777405485
"177",474.28934,2020-07-08 13:30:00,456.80583,55.14664,15.503,12.3725,10.5825,0.85024,0.438,0.963137459509421,790.288595691379
"178",390.85672,2020-07-08 14:00:00,390.85661,67.96344,13.53967,12.44,10.5805,0.89467,-5.921,0.999999718566947,497.200816222149
"179",364.41722,2020-07-08 14:30:00,354.93445,83.92992,12.001,12.51,10.5975,0.73488,-2.843,0.973978260412612,225.481806651735
"180",1174.66525,2020-07-08 15:00:00,635.45973,83.63075,12.13533,12.553,10.6155,0.36663,-3.295,0.5409709106488,231.721843446366
"181",1231.47039,2020-07-08 15:30:00,641.00372,75.49241,13.30633,12.546,10.604,0.52443,-10.553,0.520518987062287,374.610549502258
"182",482.17395,2020-07-08 16:00:00,465.25706,70.68664,13.878,12.5425,10.5925,0.42659,-8.14,0.964915379605223,465.059905399514
"183",527.21378,2020-07-08 17:00:00,424.10239,69.60675,13.055,12.5925,10.6075,0.70548,-8.815,0.804422050576903,457.011210583211
"184",393.24306,2020-07-08 17:30:00,282.3685,76.16025,11.71724,12.635,10.629,0.36907,1.183,0.718050815696531,328.291691034261
"185",475.8109,2020-07-08 18:00:00,378.63439,80.37978,12.523,12.658,10.64,0.42962,-3.032,0.79576653246069,284.914517633348
"186",302.23549,2020-07-08 18:30:00,262.94322,83.81283,12.52633,12.6615,10.654,0.44564,-4.186,0.869994519836171,235.112974300294
"187",252.77045,2020-07-08 19:00:00,208.32312,85.44942,12.40033,12.651,10.654,0.52237,-1.74,0.824159311343553,209.599897676847
"188",162.78672,2020-07-08 19:30:00,135.25378,88.22267,11.95267,12.64,10.6565,0.41108,1.709,0.830864950163011,164.723674075519
"189",218.74922,2020-07-09 05:30:00,207.16217,98.19878,8.37967,11.611,10.722,0.38503,-13.274,0.947030439697111,19.8348025952071
"190",432.46067,2020-07-09 06:30:00,378.02733,94.57042,9.671,11.505,10.6765,0.44116,-2.336,0.874131120409169,65.2388322852594
"191",115.94644,2020-07-09 07:00:00,115.44372,93.38806,9.362,11.4825,10.67,0.50261,-3.442,0.995664204955322,77.8109987388477
"192",700.06511,2020-07-09 08:30:00,587.987,88.59881,9.86733,11.465,10.624,0.42507,-3.857,0.839903305565392,138.807984206455
"193",726.49075,2020-07-09 09:00:00,656.69639,84.74794,10.25533,11.4645,10.6135,0.5052,0.007,0.903929458152082,190.580665820869
"194",890.6606,2020-07-09 09:30:00,545.46039,77.48816,10.31167,11.4865,10.5975,0.54693,-7.157,0.612422273984052,282.356113007268
"195",730.575,2020-07-09 10:00:00,562.14555,80.01276,10.42933,11.4975,10.584,0.5079,-7.368,0.769456318653116,252.669580459867
"196",1479.75108,2020-07-09 10:30:00,651.17511,69.61304,11.46667,11.5325,10.5615,0.62556,-8.799,0.440057195295306,411.572442292498
"197",1520.76822,2020-07-09 11:00:00,457.92922,63.20354,12.35567,11.554,10.536,0.6961,-10.185,0.301117036756594,528.496036931024
"198",1544.41683,2020-07-09 11:30:00,461.4955,60.76863,12.66,11.599,10.5215,0.76263,-10.191,0.2988153787472,574.842566483911
